2.00 0.00 76 2021-03-26-12:13:58
                        END
0a:74:9c:2b:ff:9a -69 w | -69-69-69-69
1a:74:9c:23:fd:b0 -78 w | -78-78-78-78
1a:74:9c:23:fd:b1 -88 w | -88-88-88-88
1a:69:6c:c3:d6:95 -39 w | -39-39-39-39
1a:69:6c:c3:d6:94 -41 w | -41-41-41-41
06:69:6c:c3:d9:24 -38 w | -38-38-38-38
1a:69:6c:eb:07:09 -86 w | -86-86-86-86
d8:24:bd:78:54:00 -67 w | -67-67-67-67
06:69:6c:c3:d9:25 -48 w | -48-48-46-46
13.06 15.60 43 2021-03-27-18:32:00
12:3b:6a:1a:93:a7 -96 b | -96-86-87-85-87-94
12:3b:6a:1a:8f:e6 -81 b | -81-80-81-81-79-79-79-78-79-86-85-84
12:3b:6a:1a:92:8a -105 b | -105
12:3b:6a:1a:91:db -98 b | -98-97-100-103
12:3b:6a:1a:91:b0 -91 b | -91-92-91-91-90-93-94
12:3b:6a:1a:92:c0 -98 b | -98-99-101-102
12:3b:6a:1a:91:ab -61 b | -61-60-60-60-60-61-63
12:3b:6a:1a:91:2a -96 b | -96-88-87-80-81-80-80-81-80-87-87-87-88
1a:69:6c:c3:fd:40 -70 w | -70-70-70
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -78 w | -78-78-78
1a:74:9c:2b:ff:9a -70 w | -70-70-70
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -78 w | -78-78-78
06:69:6c:c3:d6:94 -40 w | -40-40-40
1a:74:9c:23:fd:f8 -88 w | -88-88-88
0a:69:6c:c3:d6:94 -41 w | -41-41-41
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -65 w | -65-65-65
1a:69:6c:eb:05:7e -63 w | -63-63-63
06:74:9c:2b:ff:9a -69 w | -69-69-69
0a:74:9c:2b:ff:9a -69 w | -69-69-69
1a:74:9c:23:fd:b0 -78 w | -78-78-78
1a:74:9c:23:fd:b1 -88 w | -88-88-88
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -41 w | -41-41-41
06:69:6c:c3:d9:24 -38 w | -38-38-38
1a:69:6c:eb:07:09 -86 w | -86-86-86
d8:24:bd:78:54:00 -67 w | -67-67-67
13.66 15.60 42 2021-03-27-18:32:09
12:3b:6a:1a:93:a7 -82 b | -82-87-85-85-85-84-81-81
12:3b:6a:1a:8f:e6 -78 b | -78-81-82-81-81-82-83-82-82-82-82-83-82-82
12:3b:6a:1a:92:8a -100 b | -100-100-97-97-98-97-98-97-97-97
12:3b:6a:1a:91:b0 -100 b | -100-100-98
12:3b:6a:1a:92:c0 -99 b | -99-96-97-97-96-95-96-94
12:3b:6a:1a:91:ab -62 b | -62-63-64-64-64-64-65-65-65
12:3b:6a:1a:91:2a -80 b | -80-82-80-79-80-79-79-78-79-78-83-82-82-82
1a:69:6c:c3:fd:40 -70 w | -70-70-70
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -78 w | -78-78-78
1a:74:9c:2b:ff:9a -70 w | -70-70-70
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -78 w | -78-78-78
06:69:6c:c3:d6:94 -40 w | -40-40-40
1a:74:9c:23:fd:f8 -88 w | -88-88-88
0a:69:6c:c3:d6:94 -41 w | -41-41-41
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -65 w | -65-65-65
1a:69:6c:eb:05:7e -63 w | -63-63-63
06:74:9c:2b:ff:9a -69 w | -69-69-69
0a:74:9c:2b:ff:9a -69 w | -69-69-69
1a:74:9c:23:fd:b0 -78 w | -78-78-78
1a:74:9c:23:fd:b1 -88 w | -88-88-88
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -41 w | -41-41-41
06:69:6c:c3:d9:24 -38 w | -38-38-38
1a:69:6c:eb:07:09 -86 w | -86-86-86
d8:24:bd:78:54:00 -67 w | -67-67-67
06:69:6c:c3:d9:25 -50 w | -50-50-52
14.26 15.60 42 2021-03-27-18:32:20
12:3b:6a:1a:93:a7 -85 b | -85-85-83-85-86-85-84-85
12:3b:6a:1a:8f:e6 -84 b | -84-84-82-82-82-83-83-85-81-81-81-79
12:3b:6a:1a:91:db -97 b | -97-94-93-95-97-96-95-95-96
12:3b:6a:1a:91:b0 -93 b | -93-94-96-95-94-97-97-97
12:3b:6a:1a:92:c0 -94 b | -94-94-95
12:3b:6a:1a:91:ab -69 b | -69-68-68-68-68-69-68-68
12:3b:6a:1a:91:2a -81 b | -81-77-77-77-78-79-79-80-74-74-74-74
1a:69:6c:c3:fd:40 -70 w | -70-70-70
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -78 w | -78-78-78
1a:74:9c:2b:ff:9a -70 w | -70-70-70
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -78 w | -78-78-78
06:69:6c:c3:d6:94 -40 w | -40-40-40
1a:74:9c:23:fd:f8 -88 w | -88-88-88
0a:69:6c:c3:d6:94 -41 w | -41-41-41
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -65 w | -65-65-65
1a:69:6c:eb:05:7e -63 w | -63-63-63
06:74:9c:2b:ff:9a -69 w | -69-69-69
0a:74:9c:2b:ff:9a -69 w | -69-69-69
1a:74:9c:23:fd:b0 -78 w | -78-78-78
1a:74:9c:23:fd:b1 -88 w | -88-88-88
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -41 w | -41-41-41
06:69:6c:c3:d9:24 -38 w | -38-38-38
1a:69:6c:eb:07:09 -86 w | -86-86-86
d8:24:bd:78:54:00 -67 w | -67-67-67
06:69:6c:c3:d9:25 -50 w | -50-51-52
14.86 15.60 43 2021-03-27-18:32:34
12:3b:6a:1a:93:a7 -86 b | -86-87-86-87-85-83
12:3b:6a:1a:8f:e6 -84 b | -84-84-84-84-87-85-87-85-86-85-90-80-80-80
12:3b:6a:1a:92:8a -97 b | -97-96-98-97-98-99-100-98-97
12:3b:6a:1a:91:db -95 b | -95-96-98-97-98-96-96-96-94-93-94-92
12:3b:6a:1a:91:b0 -92 b | -92-91-92-93-93-93-92-93-90
12:3b:6a:1a:92:c0 -97 b | -97-98-96-95-100
12:3b:6a:1a:91:ab -70 b | -70-71-72-73-73-72-71-76-73
12:3b:6a:1a:91:2a -78 b | -78-76-75-75-74-75-75-75-78-76-76-76-76
1a:69:6c:c3:fd:40 -70 w | -70-70-70-70
1a:69:6c:c3:d9:24 -38 w | -38-38-38-38
0a:74:9c:23:fd:b0 -78 w | -78-78-78-78
1a:74:9c:2b:ff:9a -70 w | -70-70-70-70
06:69:6c:eb:03:6d -82 w | -82-82-82-82
06:69:6c:c3:d6:95 -39 w | -39-39-39-39
06:74:9c:23:fd:b0 -78 w | -78-78-78-78
06:69:6c:c3:d6:94 -40 w | -40-40-40-40
1a:74:9c:23:fd:f8 -88 w | -88-88-88-88
0a:69:6c:c3:d6:94 -41 w | -41-41-41-41
0a:69:6c:c3:d6:95 -40 w | -40-40-40-40
1a:69:6c:eb:05:7d -65 w | -65-65-65-65
1a:69:6c:eb:05:7e -63 w | -63-63-63-63
06:74:9c:2b:ff:9a -69 w | -69-69-69-69
0a:74:9c:2b:ff:9a -69 w | -69-69-69-69
1a:74:9c:23:fd:b0 -78 w | -78-78-78-78
1a:74:9c:23:fd:b1 -88 w | -88-88-88-88
1a:69:6c:c3:d6:95 -39 w | -39-39-39-39
1a:69:6c:c3:d6:94 -41 w | -41-41-41-41
06:69:6c:c3:d9:24 -38 w | -38-38-38-38
1a:69:6c:eb:07:09 -86 w | -86-86-86-86
d8:24:bd:78:54:00 -67 w | -67-67-67-67
15.46 15.60 55 2021-03-27-18:59:46
12:3b:6a:1a:93:a7 -79 b | -79-90-86-90-92-93
12:3b:6a:1a:8f:e6 -72 b | -72-75-74-72-72-72-72-71-71-72-73-74
12:3b:6a:1a:92:8a -99 b | -99
12:3b:6a:1a:91:b0 -97 b | -97-92-90-96-95-98-96-96
12:3b:6a:1a:91:db -91 b | -91-91-89-91-92-93-98-100-99-97-98
12:3b:6a:1a:92:c0 -96 b | -96-96
12:3b:6a:1a:91:ab -88 b | -88-77-82-84-83-88-87-87
12:3b:6a:1a:91:2a -73 b | -73-89-80-77-85-87-88-84-84-82-80
12:3b:6a:1a:92:89 -99 b | -99
5c:63:bf:cd:c0:7a -78 w | -78
1a:69:6c:c3:d9:25 -45 w | -45-45
1a:69:6c:c3:fd:40 -55 w | -55-55-57
0a:69:6c:eb:07:09 -87 w | -87-87
1a:69:6c:c3:d9:24 -54 w | -54-54-51
d0:76:e7:a7:92:70 -85 w | -85-85-86
1a:69:6c:c3:d6:95 -29 w | -29-29-27
0a:74:9c:23:fd:b1 -81 w | -81-81
1a:69:6c:c3:d6:94 -31 w | -31-31-27
06:69:6c:c3:d6:95 -28 w | -28-28-27
06:74:9c:23:fd:b0 -80 w | -80-80
06:74:9c:23:fd:b1 -80 w | -80-80
06:69:6c:c3:d9:24 -54 w | -54-54-52
dc:16:b2:ad:42:78 -86 w | -86-86
dc:16:b2:ad:42:79 -86 w | -86
28:6c:07:9a:2a:29 -81 w | -81
1a:69:6c:eb:07:09 -86 w | -86-86
06:69:6c:c3:d6:94 -29 w | -29-29-27
f4:83:cd:0d:8c:78 -79 w | -79-79
d6:6a:6a:c7:ca:26 -86 w | -86-86-82
06:69:6c:c3:d9:25 -48 w | -48-48-48
16.06 15.60 48 2021-03-27-18:51:26
12:3b:6a:1a:93:a7 -82 b | -82-83-82-83-83-84-84-85
12:3b:6a:1a:8f:e6 -70 b | -70-70-70-70-72-72-73-74-72-76-77-78-78
12:3b:6a:1a:92:8a -99 b | -99-100-99-100-100
12:3b:6a:1a:91:db -89 b | -89-91-91-90-90-89-91-90-90
12:3b:6a:1a:91:b0 -93 b | -93-92-91
12:3b:6a:1a:92:c0 -98 b | -98-97-98-96-100-95
12:3b:6a:1a:91:ab -76 b | -76-77-80-80-83-87-87-84-83
12:3b:6a:1a:91:2a -72 b | -72-73-74-75-74-73-73-73-76-72-72
1a:69:6c:c3:d9:25 -44 w | -44-44-44
1a:69:6c:c3:fd:40 -64 w | -64-64-67
0a:69:6c:eb:07:09 -85 w | -85-85-85
1a:69:6c:c3:d9:24 -55 w | -55-55-53
1a:69:6c:c3:d6:95 -34 w | -34-34-36
06:69:6c:c3:ec:90 -82 w | -82
1a:69:6c:c3:d6:94 -40 w | -40-40-42
1a:74:9c:2b:ff:9a -68 w | -68-68-67
0a:69:6c:eb:0b:2f -85 w | -85-85
06:69:6c:eb:03:6d -86 w | -86-86
06:69:6c:c3:d6:95 -33 w | -33-33-37
06:74:9c:23:fd:b0 -82 w | -82-82-82
06:74:9c:23:fd:b1 -85 w | -85-85
06:69:6c:c3:d9:24 -56 w | -56-56-53
06:69:6c:c3:d6:94 -43 w | -43-43-39
06:69:6c:c3:d9:25 -41 w | -41-41-44
10:bd:18:08:3e:18 -76 w | -76
0a:69:6c:c3:ec:90 -83 w | -83
1a:69:6c:eb:0b:2f -87 w | -87
bc:f6:85:49:58:80 -60 w | -60-60-59
0a:69:6c:c3:fd:40 -63 w | -63-63-67
0a:69:6c:c3:d9:24 -56 w | -56-56-54
16.66 15.60 43 2021-03-27-18:51:57
12:3b:6a:1a:93:a7 -94 b | -94-96-93-91-90-90-93
12:3b:6a:1a:8f:e6 -74 b | -74-74-73-74-76-80-83-82-77-78-78-77-78
12:3b:6a:1a:92:8a -98 b | -98-96-95-97-96-95-96-99-97-98-96-95
12:3b:6a:1a:91:db -93 b | -93-95-91-100-98
12:3b:6a:1a:91:b0 -92 b | -92-90-89-94-97-94-92
12:3b:6a:1a:92:c0 -100 b | -100
12:3b:6a:1a:91:ab -78 b | -78-79-75-77-77-79-74-74-74
12:3b:6a:1a:91:2a -68 b | -68-69-71-74-77-81-89-93-85-75-75-76-75-76
12:3b:6a:1a:92:89 -100 b | -100-97-98-102
1a:69:6c:c3:d9:25 -44 w | -44-44-44
1a:69:6c:c3:fd:40 -67 w | -67-67-67
0a:69:6c:eb:07:09 -85 w | -85-85-85
1a:69:6c:c3:d9:24 -53 w | -53-53-53
1a:69:6c:c3:d6:95 -36 w | -36-36-36
06:69:6c:c3:ec:90 -82 w | -82-82-82
1a:69:6c:c3:d6:94 -42 w | -42-42-42
1a:74:9c:2b:ff:9a -67 w | -67-67-67
06:69:6c:c3:d6:95 -37 w | -37-37-37
06:74:9c:23:fd:b0 -82 w | -82-82-82
06:69:6c:c3:d9:24 -53 w | -53-53-53
06:69:6c:c3:d6:94 -39 w | -39-39-39
06:69:6c:c3:d9:25 -44 w | -44-44-44
10:bd:18:08:3e:18 -76 w | -76-76-76
0a:69:6c:c3:ec:90 -83 w | -83-83-83
1a:69:6c:eb:0b:2f -87 w | -87-87-87
bc:f6:85:49:58:80 -59 w | -59-59-59
0a:69:6c:c3:fd:40 -67 w | -67-67-67
0a:69:6c:c3:d9:24 -54 w | -54-54-54
0a:69:6c:c3:d6:94 -40 w | -40-40-40
0a:69:6c:c3:d6:95 -37 w | -37-37-37
17.26 15.60 50 2021-03-27-18:57:29
12:3b:6a:1a:93:a7 -84 b | -84-84-83-83-83-83-86-86-85
12:3b:6a:1a:8f:e6 -76 b | -76-78-81-77-76-76-75-76-75-74-73
12:3b:6a:1a:92:8a -92 b | -92-96-94-96-94-95-96-94-95-94-97-96
12:3b:6a:1a:91:db -88 b | -88-90-90-91-91-92-92-92-93-94-95-97-98
12:3b:6a:1a:91:b0 -90 b | -90-90-92-90-89-94-94
12:3b:6a:1a:92:c0 -98 b | -98-94-97
12:3b:6a:1a:91:ab -82 b | -82-85-82-84-83-84
12:3b:6a:1a:91:2a -67 b | -67-65-65-64-65-64-64-62-62-63
12:3b:6a:1a:92:89 -91 b | -91-92-93-92-95-95
1a:69:6c:c3:fd:40 -54 w | -54-54-55
0a:69:6c:eb:07:09 -84 w | -84-84
1a:69:6c:c3:d9:25 -42 w | -42
1a:69:6c:c3:d9:24 -42 w | -42-42-45
1a:69:6c:c3:d6:95 -37 w | -37-37-39
1a:69:6c:c3:d6:94 -37 w | -37-37-38
0a:69:6c:ea:fa:19 -87 w | -87-87
bc:46:99:fc:83:4c -74 w | -74-74
06:69:6c:c3:d6:95 -37 w | -37-37-39
06:74:9c:23:fd:b0 -83 w | -83
0a:69:6c:eb:08:fb -85 w | -85
06:74:9c:23:fd:b1 -84 w | -84
06:69:6c:c3:d9:24 -44 w | -44-44-45
28:6c:07:9a:2a:29 -87 w | -87-87
1a:69:6c:eb:07:09 -83 w | -83-83
06:69:6c:ea:fa:19 -86 w | -86-86
06:69:6c:c3:d6:94 -51 w | -51-51-38
12:5b:ad:3d:18:74 -86 w | -86-86
06:69:6c:c3:d9:25 -47 w | -47-46-42
10:bd:18:08:3e:18 -70 w | -70-70-73
bc:f6:85:49:58:80 -66 w | -66-66-65
17.86 15.60 37 2021-03-27-18:57:39
12:3b:6a:1a:93:a7 -87 b | -87-86-86-87-87-87-88-87-87
12:3b:6a:1a:8f:e6 -74 b | -74-76-76-79-78-78-80-80-80-74-74-74-73
12:3b:6a:1a:92:8a -94 b | -94-96-95-95
12:3b:6a:1a:91:db -92 b | -92-89-88-92-94-93-93-91-91-92-85-85-85-84
12:3b:6a:1a:91:b0 -97 b | -97-97-100
12:3b:6a:1a:92:c0 -96 b | -96-97
12:3b:6a:1a:91:ab -82 b | -82-100-89-82-82-88-86
12:3b:6a:1a:91:2a -69 b | -69-72-76-69-67-69-69-69-69-69-70-70-71-70
12:3b:6a:1a:92:89 -99 b | -99-100
1a:69:6c:c3:d9:25 -42 w | -42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85
06:74:9c:23:fd:b1 -84 w | -84-84-84
06:69:6c:c3:d9:24 -45 w | -45-45-45
06:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d9:25 -42 w | -42-42-42
10:bd:18:08:3e:18 -73 w | -73-73-73
bc:f6:85:49:58:80 -65 w | -65-65-65
0a:69:6c:c3:fd:40 -53 w | -53-53-53
0a:69:6c:c3:d9:24 -45 w | -45-45-45
0a:69:6c:c3:d6:94 -37 w | -37-37-37
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -56 w | -56-56-56
06:69:6c:eb:05:7e -61 w | -61-61-61
1a:69:6c:eb:05:7e -62 w | -62-62-62
18.46 15.60 37 2021-03-27-18:57:49
12:3b:6a:1a:93:a7 -94 b | -94-93-96-86-83-97-96
12:3b:6a:1a:8f:e6 -71 b | -71-75-74-67-64-63-63-64-63-64-68-66-65-65-65
12:3b:6a:1a:92:8a -101 b | -101-97-99-97-92-94-94-97
12:3b:6a:1a:91:b0 -96 b | -96-95-96-90-92-91-91-90-87
12:3b:6a:1a:91:db -92 b | -92-87-85-87-90-89-90-80-81-80-80-80
12:3b:6a:1a:92:c0 -99 b | -99-100
12:3b:6a:1a:91:ab -87 b | -87-91-85-85-87-90-90
12:3b:6a:1a:91:2a -68 b | -68-72-80-97-80-81-89-91-80-85-80-80-80-80
12:3b:6a:1a:92:89 -97 b | -97-96-96-98-97
1a:69:6c:c3:d9:25 -42 w | -42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85
06:74:9c:23:fd:b1 -84 w | -84-84-84
06:69:6c:c3:d9:24 -45 w | -45-45-45
06:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d9:25 -42 w | -42-42-42
10:bd:18:08:3e:18 -73 w | -73-73-73
bc:f6:85:49:58:80 -65 w | -65-65-65
0a:69:6c:c3:fd:40 -53 w | -53-53-53
0a:69:6c:c3:d9:24 -45 w | -45-45-45
0a:69:6c:c3:d6:94 -37 w | -37-37-37
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -56 w | -56-56-56
06:69:6c:eb:05:7e -61 w | -61-61-61
1a:69:6c:eb:05:7e -62 w | -62-62-62
19.06 15.60 36 2021-03-27-18:58:06
12:3b:6a:1a:93:a7 -100 b | -100-99-99
12:3b:6a:1a:8f:e6 -66 b | -66-67-68-72-75-80-79-80-84-81-83-83-83
12:3b:6a:1a:92:8a -83 b | -83-85-86-85-84-84-83-84-84-89-89-90
12:3b:6a:1a:91:db -85 b | -85-90-94-97-95-96-94-93
12:3b:6a:1a:91:b0 -90 b | -90-90-90-91-90-90-93-93
12:3b:6a:1a:91:ab -92 b | -92-94-94-94-96
12:3b:6a:1a:91:2a -67 b | -67-73-82-85-88-86-91-95-92-77-77-77
12:3b:6a:1a:92:89 -94 b | -94-100-100-98-98-93-93
1a:69:6c:c3:d9:25 -42 w | -42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85
06:74:9c:23:fd:b1 -84 w | -84-84-84
06:69:6c:c3:d9:24 -45 w | -45-45-45
06:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d9:25 -42 w | -42-42-42
10:bd:18:08:3e:18 -73 w | -73-73-73
bc:f6:85:49:58:80 -65 w | -65-65-65
0a:69:6c:c3:fd:40 -53 w | -53-53-53
0a:69:6c:c3:d9:24 -45 w | -45-45-45
0a:69:6c:c3:d6:94 -37 w | -37-37-37
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -56 w | -56-56-56
06:69:6c:eb:05:7e -61 w | -61-61-61
1a:69:6c:eb:05:7e -62 w | -62-62-62
06:69:6c:eb:05:7d -57 w | -57-57-57
19.66 15.60 37 2021-03-27-18:58:16
12:3b:6a:1a:93:a7 -97 b | -97-96-92-94-91
12:3b:6a:1a:8f:e6 -66 b | -66-64-64-63-65-65-66-66-66-65-65-65-65-65
12:3b:6a:1a:92:8a -93 b | -93-90-89-89-90-90-89-90-89-91-94-92
12:3b:6a:1a:91:db -89 b | -89-89-84-83-82-80-80-80-80-80-85-88-87
12:3b:6a:1a:91:b0 -87 b | -87-87-87-88-85-86-86
12:3b:6a:1a:92:c0 -98 b | -98-100-100
12:3b:6a:1a:91:ab -92 b | -92-90-89-88-83-84-84
12:3b:6a:1a:91:2a -71 b | -71-71-71-71-71-71-71-71-71-68-68-69-68-68
12:3b:6a:1a:92:89 -89 b | -89-89-90-90-90-90
1a:69:6c:c3:d9:25 -42 w | -42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85
06:74:9c:23:fd:b1 -84 w | -84-84-84
06:69:6c:c3:d9:24 -45 w | -45-45-45
06:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d9:25 -42 w | -42-42-42
10:bd:18:08:3e:18 -73 w | -73-73-73
bc:f6:85:49:58:80 -65 w | -65-65-65
0a:69:6c:c3:fd:40 -53 w | -53-53-53
0a:69:6c:c3:d9:24 -45 w | -45-45-45
0a:69:6c:c3:d6:94 -37 w | -37-37-37
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -56 w | -56-56-56
06:69:6c:eb:05:7e -61 w | -61-61-61
1a:69:6c:eb:05:7e -62 w | -62-62-62
20.26 15.60 36 2021-03-27-18:58:29
12:3b:6a:1a:93:a7 -87 b | -87-94-91-92-92-98-98
12:3b:6a:1a:8f:e6 -63 b | -63-62-70-70-69-63-63-64-64-64-66-66-65-65
12:3b:6a:1a:92:8a -84 b | -84-90-90-90-86-93-98-86-89-88-92
12:3b:6a:1a:91:b0 -86 b | -86-84-84-87-87-90
12:3b:6a:1a:91:db -78 b | -78-82-89-92-97-100-98-93-91-88-88
12:3b:6a:1a:91:ab -89 b | -89-86-92-89-98-96
12:3b:6a:1a:91:2a -70 b | -70-71-72-73-71-71-71-71-71-71-72-72-71-72
12:3b:6a:1a:92:89 -90 b | -90-89-91-91-90-90-90
1a:69:6c:c3:d9:25 -42 w | -42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85
06:74:9c:23:fd:b1 -84 w | -84-84-84
06:69:6c:c3:d9:24 -45 w | -45-45-45
06:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d9:25 -42 w | -42-42-42
10:bd:18:08:3e:18 -73 w | -73-73-73
bc:f6:85:49:58:80 -65 w | -65-65-65
0a:69:6c:c3:fd:40 -53 w | -53-53-53
0a:69:6c:c3:d9:24 -45 w | -45-45-45
0a:69:6c:c3:d6:94 -37 w | -37-37-37
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -56 w | -56-56-56
06:69:6c:eb:05:7e -61 w | -61-61-61
1a:69:6c:eb:05:7e -62 w | -62-62-62
06:69:6c:eb:05:7d -57 w | -57-57-57
20.86 15.60 36 2021-03-27-18:58:40
12:3b:6a:1a:93:a7 -94 b | -94-88-88-90-94-94-91-91-91
12:3b:6a:1a:8f:e6 -74 b | -74-77-83-72-74-75-78-77-78-91-84-79-78-77-76
12:3b:6a:1a:92:8a -79 b | -79-81-81-80-79-79-81-84-85-84-84-84
12:3b:6a:1a:91:db -83 b | -83-89-89-86-91-91-94-92-90-88-87-87-88-89
12:3b:6a:1a:91:b0 -92 b | -92-93-99-97-93-89
12:3b:6a:1a:91:ab -81 b | -81-82-80-80-80-86-82-82
12:3b:6a:1a:91:2a -76 b | -76-77-76-76-76-77-78-84-86-89-88-87-87-84
12:3b:6a:1a:92:89 -79 b | -79-79-79-81-81-88-88-86
1a:69:6c:c3:d9:25 -42 w | -42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85
06:74:9c:23:fd:b1 -84 w | -84-84-84
06:69:6c:c3:d9:24 -45 w | -45-45-45
06:69:6c:c3:d6:94 -38 w | -38-38-38
06:69:6c:c3:d9:25 -42 w | -42-42-42
10:bd:18:08:3e:18 -73 w | -73-73-73
bc:f6:85:49:58:80 -65 w | -65-65-65
0a:69:6c:c3:fd:40 -53 w | -53-53-53
0a:69:6c:c3:d9:24 -45 w | -45-45-45
0a:69:6c:c3:d6:94 -37 w | -37-37-37
0a:69:6c:c3:d6:95 -40 w | -40-40-40
1a:69:6c:eb:05:7d -56 w | -56-56-56
06:69:6c:eb:05:7e -61 w | -61-61-61
1a:69:6c:eb:05:7e -62 w | -62-62-62
06:69:6c:eb:05:7d -57 w | -57-57-57
21.46 15.60 37 2021-03-27-18:58:49
12:3b:6a:1a:93:a7 -94 b | -94-93-89-90-84
12:3b:6a:1a:8f:e6 -63 b | -63-55-55-54-55-55-54-54-54-54-55-55-55-56
12:3b:6a:1a:92:8a -84 b | -84-82-81-87-88-88-88-84-85-86-90-88-87
12:3b:6a:1a:91:b0 -92 b | -92-89-90-89-88-88-94-92
12:3b:6a:1a:91:db -80 b | -80-78-77-76-76-76-75-76-75-74-84-83-82-82
12:3b:6a:1a:92:c0 -103 b | -103-100
12:3b:6a:1a:91:ab -90 b | -90-96-98-88-88-91-87-85-83
12:3b:6a:1a:91:2a -77 b | -77-74-78-84-83-80-80-78-73-72-72-72-72
12:3b:6a:1a:92:89 -81 b | -81-84-89-90-90-95
1a:69:6c:c3:d9:25 -42 w | -42-42-42-42
1a:69:6c:c3:fd:40 -55 w | -55-55-55-55
1a:69:6c:c3:d9:24 -45 w | -45-45-45-45
1a:69:6c:c3:d6:95 -39 w | -39-39-39-39
1a:69:6c:c3:d6:94 -38 w | -38-38-38-38
06:69:6c:c3:d6:95 -39 w | -39-39-39-39
06:74:9c:23:fd:b0 -83 w | -83-83-83-83
0a:69:6c:eb:08:fb -85 w | -85-85-85-85
